"CUPS","Fecha","Hora","Consumo_kWh","Metodo_obtencion"
"ES0031102870658016TJ0F","11/06/2024","11","0,194","R"
"ES0031102870658016TJ0F","11/06/2024","12","0,177","R"
"ES0031102870658016TJ0F","11/06/2024","13","0,211","R"
"ES0031102870658016TJ0F","11/06/2024","14","0,186","R"
"ES0031102870658016TJ0F","11/06/2024","15","0,179","R"
"ES0031102870658016TJ0F","11/06/2024","16","0,337","R"
"ES0031102870658016TJ0F","11/06/2024","17","1,324","R"
"ES0031102870658016TJ0F","11/06/2024","18","0,216","R"
"ES0031102870658016TJ0F","11/06/2024","19","0,384","R"
"ES0031102870658016TJ0F","11/06/2024","20","0,166","R"
"ES0031102870658016TJ0F","11/06/2024","21","0,13","R"
"ES0031102870658016TJ0F","11/06/2024","22","0,137","R"
"ES0031102870658016TJ0F","11/06/2024","23","1,691","R"
"ES0031102870658016TJ0F","12/06/2024","0","0,331","R"
"ES0031102870658016TJ0F","12/06/2024","1","0,116","R"
"ES0031102870658016TJ0F","12/06/2024","2","0,091","R"
"ES0031102870658016TJ0F","12/06/2024","3","0,083","R"
"ES0031102870658016TJ0F","12/06/2024","4","0,095","R"
"ES0031102870658016TJ0F","12/06/2024","5","0,08","R"
"ES0031102870658016TJ0F","12/06/2024","6","0,091","R"
"ES0031102870658016TJ0F","12/06/2024","7","0,078","R"
"ES0031102870658016TJ0F","12/06/2024","8","0,121","R"
"ES0031102870658016TJ0F","12/06/2024","9","0,109","R"
"ES0031102870658016TJ0F","12/06/2024","10","0,597","R"
"ES0031102870658016TJ0F","12/06/2024","11","0,179","R"
"ES0031102870658016TJ0F","12/06/2024","12","0,194","R"
"ES0031102870658016TJ0F","12/06/2024","13","0,232","R"
"ES0031102870658016TJ0F","12/06/2024","14","0,197","R"
"ES0031102870658016TJ0F","12/06/2024","15","0,19","R"
"ES0031102870658016TJ0F","12/06/2024","16","0,221","R"
"ES0031102870658016TJ0F","12/06/2024","17","0,178","R"
"ES0031102870658016TJ0F","12/06/2024","18","0,145","R"
"ES0031102870658016TJ0F","12/06/2024","19","0,112","R"
"ES0031102870658016TJ0F","12/06/2024","20","0,147","R"
"ES0031102870658016TJ0F","12/06/2024","21","0,181","R"
"ES0031102870658016TJ0F","12/06/2024","22","0,11","R"
"ES0031102870658016TJ0F","12/06/2024","23","0,267","R"
"ES0031102870658016TJ0F","13/06/2024","0","1,526","R"
"ES0031102870658016TJ0F","13/06/2024","1","0,145","R"
"ES0031102870658016TJ0F","13/06/2024","2","0,103","R"
"ES0031102870658016TJ0F","13/06/2024","3","0,106","R"
"ES0031102870658016TJ0F","13/06/2024","4","0,099","R"
"ES0031102870658016TJ0F","13/06/2024","5","0,091","R"
"ES0031102870658016TJ0F","13/06/2024","6","0,097","R"
"ES0031102870658016TJ0F","13/06/2024","7","0,096","R"
"ES0031102870658016TJ0F","13/06/2024","8","0,091","R"
"ES0031102870658016TJ0F","13/06/2024","9","0,564","R"
"ES0031102870658016TJ0F","13/06/2024","10","0,283","R"
"ES0031102870658016TJ0F","13/06/2024","11","0,518","R"
"ES0031102870658016TJ0F","13/06/2024","12","0,159","R"
"ES0031102870658016TJ0F","13/06/2024","13","0,177","R"
"ES0031102870658016TJ0F","13/06/2024","14","0,133","R"
"ES0031102870658016TJ0F","13/06/2024","15","0,14","R"
"ES0031102870658016TJ0F","13/06/2024","16","1,242","R"
"ES0031102870658016TJ0F","13/06/2024","17","0,664","R"
"ES0031102870658016TJ0F","13/06/2024","18","0,95","R"
"ES0031102870658016TJ0F","13/06/2024","19","1,929","R"
"ES0031102870658016TJ0F","13/06/2024","20","0,292","R"
"ES0031102870658016TJ0F","13/06/2024","21","0,094","R"
"ES0031102870658016TJ0F","13/06/2024","22","0,089","R"
"ES0031102870658016TJ0F","13/06/2024","23","0,1","R"
"ES0031102870658016TJ0F","14/06/2024","0","0,933","R"
"ES0031102870658016TJ0F","14/06/2024","1","0,147","R"
"ES0031102870658016TJ0F","14/06/2024","2","0,102","R"
"ES0031102870658016TJ0F","14/06/2024","3","0,078","R"
"ES0031102870658016TJ0F","14/06/2024","4","0,094","R"
"ES0031102870658016TJ0F","14/06/2024","5","0,083","R"
"ES0031102870658016TJ0F","14/06/2024","6","0,094","R"
"ES0031102870658016TJ0F","14/06/2024","7","0,077","R"
"ES0031102870658016TJ0F","14/06/2024","8","0,504","R"
"ES0031102870658016TJ0F","14/06/2024","9","0,128","R"
"ES0031102870658016TJ0F","14/06/2024","10","0,146","R"
"ES0031102870658016TJ0F","14/06/2024","11","0,136","R"
"ES0031102870658016TJ0F","14/06/2024","12","0,153","R"
"ES0031102870658016TJ0F","14/06/2024","13","0,136","R"
"ES0031102870658016TJ0F","14/06/2024","14","0,154","R"
"ES0031102870658016TJ0F","14/06/2024","15","0,13","R"
"ES0031102870658016TJ0F","14/06/2024","16","0,537","R"
"ES0031102870658016TJ0F","14/06/2024","17","0,151","R"
"ES0031102870658016TJ0F","14/06/2024","18","0,084","R"
"ES0031102870658016TJ0F","14/06/2024","19","0,523","R"
"ES0031102870658016TJ0F","14/06/2024","20","0,093","R"
"ES0031102870658016TJ0F","14/06/2024","21","0,077","R"
"ES0031102870658016TJ0F","14/06/2024","22","0,091","R"
"ES0031102870658016TJ0F","14/06/2024","23","0,079","R"
"ES0031102870658016TJ0F","15/06/2024","0","0,083","R"
"ES0031102870658016TJ0F","15/06/2024","1","0,083","R"
"ES0031102870658016TJ0F","15/06/2024","2","0,078","R"
"ES0031102870658016TJ0F","15/06/2024","3","0,083","R"
"ES0031102870658016TJ0F","15/06/2024","4","0,074","R"
"ES0031102870658016TJ0F","15/06/2024","5","0,084","R"
"ES0031102870658016TJ0F","15/06/2024","6","0,076","R"
"ES0031102870658016TJ0F","15/06/2024","7","0,085","R"
"ES0031102870658016TJ0F","15/06/2024","8","0,078","R"
"ES0031102870658016TJ0F","15/06/2024","9","0,508","R"
"ES0031102870658016TJ0F","15/06/2024","10","0,086","R"
"ES0031102870658016TJ0F","15/06/2024","11","0,076","R"
"ES0031102870658016TJ0F","15/06/2024","12","0,093","R"
"ES0031102870658016TJ0F","15/06/2024","13","0,078","R"
"ES0031102870658016TJ0F","15/06/2024","14","0,088","R"
"ES0031102870658016TJ0F","15/06/2024","15","0,085","R"
"ES0031102870658016TJ0F","15/06/2024","16","0,084","R"
"ES0031102870658016TJ0F","15/06/2024","17","0,091","R"
"ES0031102870658016TJ0F","15/06/2024","18","0,079","R"
"ES0031102870658016TJ0F","15/06/2024","19","0,094","R"
"ES0031102870658016TJ0F","15/06/2024","20","0,08","R"
"ES0031102870658016TJ0F","15/06/2024","21","0,095","R"
"ES0031102870658016TJ0F","15/06/2024","22","0,077","R"
"ES0031102870658016TJ0F","15/06/2024","23","0,517","R"
"ES0031102870658016TJ0F","16/06/2024","0","0,074","R"
"ES0031102870658016TJ0F","16/06/2024","1","0,09","R"
"ES0031102870658016TJ0F","16/06/2024","2","0,073","R"
"ES0031102870658016TJ0F","16/06/2024","3","0,083","R"
"ES0031102870658016TJ0F","16/06/2024","4","0,079","R"
"ES0031102870658016TJ0F","16/06/2024","5","0,077","R"
"ES0031102870658016TJ0F","16/06/2024","6","0,086","R"
"ES0031102870658016TJ0F","16/06/2024","7","0,073","R"
"ES0031102870658016TJ0F","16/06/2024","8","0,088","R"
"ES0031102870658016TJ0F","16/06/2024","9","0,073","R"
"ES0031102870658016TJ0F","16/06/2024","10","0,085","R"
"ES0031102870658016TJ0F","16/06/2024","11","0,084","R"
"ES0031102870658016TJ0F","16/06/2024","12","0,075","R"
"ES0031102870658016TJ0F","16/06/2024","13","0,538","R"
"ES0031102870658016TJ0F","16/06/2024","14","0,084","R"
"ES0031102870658016TJ0F","16/06/2024","15","0,091","R"
"ES0031102870658016TJ0F","16/06/2024","16","0,085","R"
"ES0031102870658016TJ0F","16/06/2024","17","0,074","R"
"ES0031102870658016TJ0F","16/06/2024","18","0,091","R"
"ES0031102870658016TJ0F","16/06/2024","19","0,076","R"
"ES0031102870658016TJ0F","16/06/2024","20","0,085","R"
"ES0031102870658016TJ0F","16/06/2024","21","0,085","R"
"ES0031102870658016TJ0F","16/06/2024","22","0,082","R"
"ES0031102870658016TJ0F","16/06/2024","23","0,186","R"
"ES0031102870658016TJ0F","17/06/2024","0","0,253","R"
"ES0031102870658016TJ0F","17/06/2024","1","0,139","R"
"ES0031102870658016TJ0F","17/06/2024","2","0,094","R"
"ES0031102870658016TJ0F","17/06/2024","3","0,545","R"
"ES0031102870658016TJ0F","17/06/2024","4","0,079","R"
"ES0031102870658016TJ0F","17/06/2024","5","0,095","R"
"ES0031102870658016TJ0F","17/06/2024","6","0,082","R"
"ES0031102870658016TJ0F","17/06/2024","7","0,092","R"
"ES0031102870658016TJ0F","17/06/2024","8","0,125","R"
"ES0031102870658016TJ0F","17/06/2024","9","0,116","R"
"ES0031102870658016TJ0F","17/06/2024","10","0,144","R"
"ES0031102870658016TJ0F","17/06/2024","11","0,134","R"
"ES0031102870658016TJ0F","17/06/2024","12","0,178","R"
"ES0031102870658016TJ0F","17/06/2024","13","0,175","R"
"ES0031102870658016TJ0F","17/06/2024","14","0,19","R"
"ES0031102870658016TJ0F","17/06/2024","15","0,379","R"
"ES0031102870658016TJ0F","17/06/2024","16","0,924","R"
"ES0031102870658016TJ0F","17/06/2024","17","0,707","R"
"ES0031102870658016TJ0F","17/06/2024","18","0,738","R"
"ES0031102870658016TJ0F","17/06/2024","19","0,151","R"
"ES0031102870658016TJ0F","17/06/2024","20","0,122","R"
"ES0031102870658016TJ0F","17/06/2024","21","0,091","R"
"ES0031102870658016TJ0F","17/06/2024","22","0,083","R"
"ES0031102870658016TJ0F","17/06/2024","23","1,323","R"
"ES0031102870658016TJ0F","18/06/2024","0","0,478","R"
"ES0031102870658016TJ0F","18/06/2024","1","0,127","R"
"ES0031102870658016TJ0F","18/06/2024","2","0,095","R"
"ES0031102870658016TJ0F","18/06/2024","3","0,092","R"
"ES0031102870658016TJ0F","18/06/2024","4","0,075","R"
"ES0031102870658016TJ0F","18/06/2024","5","0,094","R"
"ES0031102870658016TJ0F","18/06/2024","6","0,076","R"
"ES0031102870658016TJ0F","18/06/2024","7","0,09","R"
"ES0031102870658016TJ0F","18/06/2024","8","0,529","R"
"ES0031102870658016TJ0F","18/06/2024","9","0,123","R"
"ES0031102870658016TJ0F","18/06/2024","10","0,167","R"
"ES0031102870658016TJ0F","18/06/2024","11","0,152","R"
"ES0031102870658016TJ0F","18/06/2024","12","0,188","R"
"ES0031102870658016TJ0F","18/06/2024","13","0,216","R"
"ES0031102870658016TJ0F","18/06/2024","14","0,186","R"
"ES0031102870658016TJ0F","18/06/2024","15","0,173","R"
"ES0031102870658016TJ0F","18/06/2024","16","0,713","R"
"ES0031102870658016TJ0F","18/06/2024","17","0,211","R"
"ES0031102870658016TJ0F","18/06/2024","18","0,223","R"
"ES0031102870658016TJ0F","18/06/2024","19","0,153","R"
"ES0031102870658016TJ0F","18/06/2024","20","0,539","R"
"ES0031102870658016TJ0F","18/06/2024","21","0,097","R"
"ES0031102870658016TJ0F","18/06/2024","22","0,084","R"
"ES0031102870658016TJ0F","18/06/2024","23","1,872","R"
"ES0031102870658016TJ0F","19/06/2024","0","0,219","R"
"ES0031102870658016TJ0F","19/06/2024","1","0,143","R"
"ES0031102870658016TJ0F","19/06/2024","2","0,085","R"
"ES0031102870658016TJ0F","19/06/2024","3","0,095","R"
"ES0031102870658016TJ0F","19/06/2024","4","0,079","R"
"ES0031102870658016TJ0F","19/06/2024","5","0,096","R"
"ES0031102870658016TJ0F","19/06/2024","6","0,078","R"
"ES0031102870658016TJ0F","19/06/2024","7","0,093","R"
"ES0031102870658016TJ0F","19/06/2024","8","0,513","R"
"ES0031102870658016TJ0F","19/06/2024","9","0,12","R"
"ES0031102870658016TJ0F","19/06/2024","10","0,128","R"
"ES0031102870658016TJ0F","19/06/2024","11","0,147","R"
"ES0031102870658016TJ0F","19/06/2024","12","0,16","R"
"ES0031102870658016TJ0F","19/06/2024","13","0,14","R"
"ES0031102870658016TJ0F","19/06/2024","14","0,134","R"
"ES0031102870658016TJ0F","19/06/2024","15","0,111","R"
"ES0031102870658016TJ0F","19/06/2024","16","0,719","R"
"ES0031102870658016TJ0F","19/06/2024","17","0,178","R"
"ES0031102870658016TJ0F","19/06/2024","18","0,153","R"
"ES0031102870658016TJ0F","19/06/2024","19","0,185","R"
"ES0031102870658016TJ0F","19/06/2024","20","0,075","R"
"ES0031102870658016TJ0F","19/06/2024","21","0,519","R"
"ES0031102870658016TJ0F","19/06/2024","22","0,077","R"
"ES0031102870658016TJ0F","19/06/2024","23","0,076","R"
"ES0031102870658016TJ0F","20/06/2024","0","0,076","R"
"ES0031102870658016TJ0F","20/06/2024","1","0,07","R"
"ES0031102870658016TJ0F","20/06/2024","2","0,076","R"
"ES0031102870658016TJ0F","20/06/2024","3","0,067","R"
"ES0031102870658016TJ0F","20/06/2024","4","0,073","R"
"ES0031102870658016TJ0F","20/06/2024","5","0,068","R"
"ES0031102870658016TJ0F","20/06/2024","6","0,069","R"
"ES0031102870658016TJ0F","20/06/2024","7","0,073","R"
"ES0031102870658016TJ0F","20/06/2024","8","0,062","R"
"ES0031102870658016TJ0F","20/06/2024","9","0,081","R"
"ES0031102870658016TJ0F","20/06/2024","10","0,497","R"
"ES0031102870658016TJ0F","20/06/2024","11","0,076","R"
"ES0031102870658016TJ0F","20/06/2024","12","0,07","R"
"ES0031102870658016TJ0F","20/06/2024","13","0,066","R"
"ES0031102870658016TJ0F","20/06/2024","14","0,084","R"
"ES0031102870658016TJ0F","20/06/2024","15","0,069","R"
"ES0031102870658016TJ0F","20/06/2024","16","0,072","R"
"ES0031102870658016TJ0F","20/06/2024","17","0,077","R"
"ES0031102870658016TJ0F","20/06/2024","18","0,067","R"
"ES0031102870658016TJ0F","20/06/2024","19","0,08","R"
"ES0031102870658016TJ0F","20/06/2024","20","0,074","R"
"ES0031102870658016TJ0F","20/06/2024","21","0,068","R"
"ES0031102870658016TJ0F","20/06/2024","22","0,097","R"
"ES0031102870658016TJ0F","20/06/2024","23","0,08","R"
"ES0031102870658016TJ0F","21/06/2024","0","0,511","R"
"ES0031102870658016TJ0F","21/06/2024","1","0,08","R"
"ES0031102870658016TJ0F","21/06/2024","2","0,065","R"
"ES0031102870658016TJ0F","21/06/2024","3","0,07","R"
"ES0031102870658016TJ0F","21/06/2024","4","0,074","R"
"ES0031102870658016TJ0F","21/06/2024","5","0,064","R"
"ES0031102870658016TJ0F","21/06/2024","6","0,074","R"
"ES0031102870658016TJ0F","21/06/2024","7","0,07","R"
"ES0031102870658016TJ0F","21/06/2024","8","0,064","R"
"ES0031102870658016TJ0F","21/06/2024","9","0,078","R"
"ES0031102870658016TJ0F","21/06/2024","10","0,07","R"
"ES0031102870658016TJ0F","21/06/2024","11","0,066","R"
"ES0031102870658016TJ0F","21/06/2024","12","0,084","R"
"ES0031102870658016TJ0F","21/06/2024","13","0,176","R"
"ES0031102870658016TJ0F","21/06/2024","14","0,406","R"
"ES0031102870658016TJ0F","21/06/2024","15","0,076","R"
"ES0031102870658016TJ0F","21/06/2024","16","0,066","R"
"ES0031102870658016TJ0F","21/06/2024","17","0,082","R"
"ES0031102870658016TJ0F","21/06/2024","18","0,065","R"
"ES0031102870658016TJ0F","21/06/2024","19","0,071","R"
"ES0031102870658016TJ0F","21/06/2024","20","0,08","R"
"ES0031102870658016TJ0F","21/06/2024","21","0,068","R"
"ES0031102870658016TJ0F","21/06/2024","22","0,083","R"
"ES0031102870658016TJ0F","21/06/2024","23","0,176","R"
"ES0031102870658016TJ0F","22/06/2024","0","0,229","R"
"ES0031102870658016TJ0F","22/06/2024","1","0,092","R"
"ES0031102870658016TJ0F","22/06/2024","2","0,081","R"
"ES0031102870658016TJ0F","22/06/2024","3","0,504","R"
"ES0031102870658016TJ0F","22/06/2024","4","0,073","R"
"ES0031102870658016TJ0F","22/06/2024","5","0,074","R"
"ES0031102870658016TJ0F","22/06/2024","6","0,068","R"
"ES0031102870658016TJ0F","22/06/2024","7","0,079","R"
"ES0031102870658016TJ0F","22/06/2024","8","0,071","R"
"ES0031102870658016TJ0F","22/06/2024","9","0,257","R"
"ES0031102870658016TJ0F","22/06/2024","10","0,238","R"
"ES0031102870658016TJ0F","22/06/2024","11","0,265","R"
"ES0031102870658016TJ0F","22/06/2024","12","0,136","R"
"ES0031102870658016TJ0F","22/06/2024","13","0,073","R"
"ES0031102870658016TJ0F","22/06/2024","14","0,078","R"
"ES0031102870658016TJ0F","22/06/2024","15","0,314","R"
"ES0031102870658016TJ0F","22/06/2024","16","0,275","R"
"ES0031102870658016TJ0F","22/06/2024","17","0,063","R"
"ES0031102870658016TJ0F","22/06/2024","18","0,07","R"
"ES0031102870658016TJ0F","22/06/2024","19","0,072","R"
"ES0031102870658016TJ0F","22/06/2024","20","0,062","R"
"ES0031102870658016TJ0F","22/06/2024","21","0,079","R"
"ES0031102870658016TJ0F","22/06/2024","22","0,062","R"
"ES0031102870658016TJ0F","22/06/2024","23","0,076","R"
"ES0031102870658016TJ0F","23/06/2024","0","0,069","R"
"ES0031102870658016TJ0F","23/06/2024","1","0,067","R"
"ES0031102870658016TJ0F","23/06/2024","2","0,075","R"
"ES0031102870658016TJ0F","23/06/2024","3","0,062","R"
"ES0031102870658016TJ0F","23/06/2024","4","0,077","R"
"ES0031102870658016TJ0F","23/06/2024","5","0,061","R"
"ES0031102870658016TJ0F","23/06/2024","6","0,512","R"
"ES0031102870658016TJ0F","23/06/2024","7","0,073","R"
"ES0031102870658016TJ0F","23/06/2024","8","0,061","R"
"ES0031102870658016TJ0F","23/06/2024","9","0,075","R"
"ES0031102870658016TJ0F","23/06/2024","10","0,064","R"
"ES0031102870658016TJ0F","23/06/2024","11","0,065","R"
"ES0031102870658016TJ0F","23/06/2024","12","0,076","R"
"ES0031102870658016TJ0F","23/06/2024","13","0,062","R"
"ES0031102870658016TJ0F","23/06/2024","14","0,081","R"
"ES0031102870658016TJ0F","23/06/2024","15","0,076","R"
"ES0031102870658016TJ0F","23/06/2024","16","0,077","R"
"ES0031102870658016TJ0F","23/06/2024","17","0,086","R"
"ES0031102870658016TJ0F","23/06/2024","18","0,066","R"
"ES0031102870658016TJ0F","23/06/2024","19","0,075","R"
"ES0031102870658016TJ0F","23/06/2024","20","0,512","R"
"ES0031102870658016TJ0F","23/06/2024","21","0,063","R"
"ES0031102870658016TJ0F","23/06/2024","22","0,087","R"
"ES0031102870658016TJ0F","23/06/2024","23","0,227","R"
"ES0031102870658016TJ0F","24/06/2024","0","0,185","R"
"ES0031102870658016TJ0F","24/06/2024","1","0,115","R"
"ES0031102870658016TJ0F","24/06/2024","2","0,081","R"
"ES0031102870658016TJ0F","24/06/2024","3","0,071","R"
"ES0031102870658016TJ0F","24/06/2024","4","0,081","R"
"ES0031102870658016TJ0F","24/06/2024","5","0,069","R"
"ES0031102870658016TJ0F","24/06/2024","6","0,08","R"
"ES0031102870658016TJ0F","24/06/2024","7","0,065","R"
"ES0031102870658016TJ0F","24/06/2024","8","0,092","R"
"ES0031102870658016TJ0F","24/06/2024","9","0,601","R"
"ES0031102870658016TJ0F","24/06/2024","10","0,16","R"
"ES0031102870658016TJ0F","24/06/2024","11","0,141","R"
"ES0031102870658016TJ0F","24/06/2024","12","0,151","R"
"ES0031102870658016TJ0F","24/06/2024","13","0,135","R"
"ES0031102870658016TJ0F","24/06/2024","14","0,159","R"
"ES0031102870658016TJ0F","24/06/2024","15","0,475","R"
"ES0031102870658016TJ0F","24/06/2024","16","0,917","R"
"ES0031102870658016TJ0F","24/06/2024","17","0,243","R"
"ES0031102870658016TJ0F","24/06/2024","18","0,224","R"
"ES0031102870658016TJ0F","24/06/2024","19","0,637","R"
"ES0031102870658016TJ0F","24/06/2024","20","0,203","R"
"ES0031102870658016TJ0F","24/06/2024","21","0,126","R"
"ES0031102870658016TJ0F","24/06/2024","22","0,142","R"
"ES0031102870658016TJ0F","24/06/2024","23","1,854","R"
"ES0031102870658016TJ0F","25/06/2024","0","0,71","R"
"ES0031102870658016TJ0F","25/06/2024","1","0,108","R"
"ES0031102870658016TJ0F","25/06/2024","2","0,076","R"
"ES0031102870658016TJ0F","25/06/2024","3","0,092","R"
"ES0031102870658016TJ0F","25/06/2024","4","0,076","R"
"ES0031102870658016TJ0F","25/06/2024","5","0,092","R"
"ES0031102870658016TJ0F","25/06/2024","6","0,075","R"
"ES0031102870658016TJ0F","25/06/2024","7","0,086","R"
"ES0031102870658016TJ0F","25/06/2024","8","0,082","R"
"ES0031102870658016TJ0F","25/06/2024","9","0,528","R"
"ES0031102870658016TJ0F","25/06/2024","10","0,242","R"
"ES0031102870658016TJ0F","25/06/2024","11","0,188","R"
"ES0031102870658016TJ0F","25/06/2024","12","0,214","R"
"ES0031102870658016TJ0F","25/06/2024","13","0,218","R"
"ES0031102870658016TJ0F","25/06/2024","14","0,225","R"
"ES0031102870658016TJ0F","25/06/2024","15","0,302","R"
"ES0031102870658016TJ0F","25/06/2024","16","0,753","R"
"ES0031102870658016TJ0F","25/06/2024","17","0,263","R"
"ES0031102870658016TJ0F","25/06/2024","18","1,286","R"
"ES0031102870658016TJ0F","25/06/2024","19","0,658","R"
"ES0031102870658016TJ0F","25/06/2024","20","0,113","R"
"ES0031102870658016TJ0F","25/06/2024","21","0,277","R"
"ES0031102870658016TJ0F","25/06/2024","22","0,272","R"
"ES0031102870658016TJ0F","25/06/2024","23","1,452","R"
"ES0031102870658016TJ0F","26/06/2024","0","0,163","R"
"ES0031102870658016TJ0F","26/06/2024","1","0,101","R"
"ES0031102870658016TJ0F","26/06/2024","2","0,091","R"
"ES0031102870658016TJ0F","26/06/2024","3","0,082","R"
"ES0031102870658016TJ0F","26/06/2024","4","0,093","R"
"ES0031102870658016TJ0F","26/06/2024","5","0,077","R"
"ES0031102870658016TJ0F","26/06/2024","6","0,086","R"
"ES0031102870658016TJ0F","26/06/2024","7","0,079","R"
"ES0031102870658016TJ0F","26/06/2024","8","0,464","R"
"ES0031102870658016TJ0F","26/06/2024","9","0,141","R"
"ES0031102870658016TJ0F","26/06/2024","10","0,136","R"
"ES0031102870658016TJ0F","26/06/2024","11","0,259","R"
"ES0031102870658016TJ0F","26/06/2024","12","0,173","R"
"ES0031102870658016TJ0F","26/06/2024","13","0,209","R"
"ES0031102870658016TJ0F","26/06/2024","14","0,201","R"
"ES0031102870658016TJ0F","26/06/2024","15","1,529","R"
"ES0031102870658016TJ0F","26/06/2024","16","1,944","R"
"ES0031102870658016TJ0F","26/06/2024","17","0,218","R"
"ES0031102870658016TJ0F","26/06/2024","18","0,206","R"
"ES0031102870658016TJ0F","26/06/2024","19","0,171","R"
"ES0031102870658016TJ0F","26/06/2024","20","0,115","R"
"ES0031102870658016TJ0F","26/06/2024","21","0,459","R"
"ES0031102870658016TJ0F","26/06/2024","22","0,104","R"
"ES0031102870658016TJ0F","26/06/2024","23","0,102","R"
"ES0031102870658016TJ0F","27/06/2024","0","0,473","R"
"ES0031102870658016TJ0F","27/06/2024","1","0,634","R"
"ES0031102870658016TJ0F","27/06/2024","2","0,117","R"
"ES0031102870658016TJ0F","27/06/2024","3","0,114","R"
